 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  0.92978497035801411 , rate =  13215.958949377833  MiB/s
 time =  1.0072385016828775 , rate =  12199.692505270015  MiB/s
 time =  1.1453792471438646 , rate =  10728.324291400902  MiB/s
 time =  1.0592577420175076 , rate =  11600.576056773256  MiB/s
 time =  1.1639571543782949 , rate =  10557.089626347455  MiB/s
 time =  0.96602977812290192 , rate =  12720.10478173549  MiB/s
 time =  1.0719006061553955 , rate =  11463.749464676192  MiB/s
 time =  1.1319785099476576 , rate =  10855.329754067676  MiB/s
 time =  1.1258107796311378 , rate =  10914.800446329051  MiB/s
 time =  1.0819278452545404 , rate =  11357.50415695148  MiB/s
 mintime =  0.92978497035801411 , maxrate =  13215.958949377833  MiB/s
 avgtime =  1.0683265134692193 , avgrate =  11561.313003292935  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  34.596664825454354 , rate =  355.17874517659152  MiB/s
 time =  29.265619101002812 , rate =  419.87835478863798  MiB/s
 time =  35.012615092098713 , rate =  350.95921763276203  MiB/s
 time =  27.184051482006907 , rate =  452.02975016926428  MiB/s
 time =  35.479613900184631 , rate =  346.33973285532443  MiB/s
 time =  32.279746944084764 , rate =  380.67212922348409  MiB/s
 time =  40.291835106909275 , rate =  304.97494014346455  MiB/s
 time =  33.42434293217957 , rate =  367.63624717868794  MiB/s
 time =  28.891991920769215 , rate =  425.30816268042366  MiB/s
 time =  36.173690536990762 , rate =  339.69439715957225  MiB/s
 mintime =  27.184051482006907 , maxrate =  452.02975016926428  MiB/s
 avgtime =  33.260017184168106 , avgrate =  374.26716770082129  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  8.765356533229351 , rate =  1401.8825079637495  MiB/s
 time =  8.9868163652718067 , rate =  1367.3362735534597  MiB/s
 time =  8.4241866562515497 , rate =  1458.6571382391121  MiB/s
 time =  8.9595988597720861 , rate =  1371.489973192012  MiB/s
 time =  8.8135173767805099 , rate =  1394.2220199591509  MiB/s
 time =  9.1581337377429008 , rate =  1341.7580865147402  MiB/s
 time =  9.0733886193484068 , rate =  1354.2900580491664  MiB/s
 time =  8.6372466441243887 , rate =  1422.675594005306  MiB/s
