 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  2.1910287886857986 , rate =  5608.3243011017066  MiB/s
 time =  3.3457266259938478 , rate =  3672.7447797232539  MiB/s
 time =  2.6859131548553705 , rate =  4574.9803852692612  MiB/s
 time =  2.7037295270711184 , rate =  4544.8333041327842  MiB/s
 time =  2.0611382648348808 , rate =  5961.7543420768043  MiB/s
 time =  2.4958247505128384 , rate =  4923.4226070861268  MiB/s
 time =  2.1163589395582676 , rate =  5806.1984525955631  MiB/s
 time =  2.4205844979733229 , rate =  5076.4598427728279  MiB/s
 time =  2.5199303459376097 , rate =  4876.3252602634575  MiB/s
 time =  2.5963779110461473 , rate =  4732.747088827623  MiB/s
 mintime =  2.0611382648348808 , maxrate =  5961.7543420768043  MiB/s
 avgtime =  2.5136612806469203 , avgrate =  4977.7790363849417  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  36.548054749146104 , rate =  336.21488433080265  MiB/s
 time =  31.647299125790596 , rate =  388.27957959881758  MiB/s
 time =  34.43639051169157 , rate =  356.83182288887321  MiB/s
 time =  34.716743586584926 , rate =  353.95024793593456  MiB/s
 time =  35.8471594247967 , rate =  342.78866714052583  MiB/s
 time =  27.746113317087293 , rate =  442.87283986663829  MiB/s
 time =  30.338019771501422 , rate =  405.03632381250407  MiB/s
 time =  33.349671199917793 , rate =  368.45940478208644  MiB/s
 time =  29.185517679899931 , rate =  421.03073636630222  MiB/s
 time =  22.94317945279181 , rate =  535.58400766920522  MiB/s
 mintime =  22.94317945279181 , maxrate =  535.58400766920522  MiB/s
 avgtime =  31.675814881920818 , avgrate =  395.10485143916901  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  12.025594914332032 , rate =  1021.8205492150109  MiB/s
 time =  11.038421217352152 , rate =  1113.2026725600522  MiB/s
 time =  10.236959308385849 , rate =  1200.3564368898089  MiB/s
 time =  10.798072002828121 , rate =  1137.9809281491782  MiB/s
 time =  9.8561051432043314 , rate =  1246.7399466078577  MiB/s
 time =  10.961039993911982 , rate =  1121.0615057353173  MiB/s
 time =  10.082572594285011 , rate =  1218.7365759176448  MiB/s
 time =  9.769934443756938 , rate =  1257.736177324314  MiB/s
