 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  0.93434978136792779 , rate =  13151.391743261122  MiB/s
 time =  0.92676353733986616 , rate =  13259.045597834844  MiB/s
 time =  0.95087579498067498 , rate =  12922.823427480067  MiB/s
 time =  1.0397999212145805 , rate =  11817.658137198647  MiB/s
 time =  0.85915232636034489 , rate =  14302.469565619471  MiB/s
 time =  1.0159031106159091 , rate =  12095.641672511647  MiB/s
 time =  0.87816086737439036 , rate =  13992.880412378021  MiB/s
 time =  0.92622372973710299 , rate =  13266.773032783121  MiB/s
 time =  0.89152985811233521 , rate =  13783.049314823596  MiB/s
 time =  0.92142477817833424 , rate =  13335.868853335478  MiB/s
 mintime =  0.85915232636034489 , maxrate =  14302.469565619471  MiB/s
 avgtime =  0.93441837052814669 , avgrate =  13192.7601757226  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  26.029200850985944 , rate =  472.08518119120629  MiB/s
 time =  21.24564715847373 , rate =  578.37729810451958  MiB/s
 time =  32.114003527909517 , rate =  382.63681416491067  MiB/s
 time =  29.726103729568422 , rate =  413.37405372023852  MiB/s
 time =  35.597102763596922 , rate =  345.19663247892805  MiB/s
 time =  42.59254803461954 , rate =  288.50117137890464  MiB/s
 time =  25.030281612183899 , rate =  490.92535954603943  MiB/s
 time =  34.173573836218566 , rate =  359.57608820464282  MiB/s
 time =  26.378374396357685 , rate =  465.83613589534622  MiB/s
 time =  20.676379572600126 , rate =  594.30133582398446  MiB/s
 mintime =  20.676379572600126 , maxrate =  594.30133582398446  MiB/s
 avgtime =  29.356321548251429 , avgrate =  439.08100705087207  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  8.65537119936198 , rate =  1419.6964771315406  MiB/s
 time =  8.644700278993696 , rate =  1421.4489344251053  MiB/s
 time =  8.9670169749297202 , rate =  1370.3553851135994  MiB/s
 time =  8.4219912542030215 , rate =  1459.0373735982728  MiB/s
 time =  9.1694405842572451 , rate =  1340.1035632530213  MiB/s
 time =  8.5807845541276038 , rate =  1432.036886893882  MiB/s
 time =  8.4758927738294005 , rate =  1449.758783870067  MiB/s
 time =  8.5629185838624835 , rate =  1435.0247383126748  MiB/s
