 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  2.7347242897376418 , rate =  4493.3231646466493  MiB/s
 time =  2.7327885804697871 , rate =  4496.5059089523857  MiB/s
 time =  2.6522975089028478 , rate =  4632.9644237697403  MiB/s
 time =  2.8282225672155619 , rate =  4344.778286702438  MiB/s
 time =  2.8112377417273819 , rate =  4371.0283970681057  MiB/s
 time =  2.9214866892434657 , rate =  4206.0776950457512  MiB/s
 time =  3.3162342286668718 , rate =  3705.4077464666252  MiB/s
 time =  2.5224873763509095 , rate =  4871.3821584217858  MiB/s
 time =  3.2975800060667098 , rate =  3726.3690274059159  MiB/s
 time =  3.389627936296165 , rate =  3625.1766361788532  MiB/s
 mintime =  2.5224873763509095 , maxrate =  4871.3821584217858  MiB/s
 avgtime =  2.9206686924677348 , avgrate =  4247.3013444658245  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  11.082860357128084 , rate =  1108.7390442573621  MiB/s
 time =  8.7172601139172912 , rate =  1409.6172236941682  MiB/s
 time =  10.483688898850232 , rate =  1172.106509317312  MiB/s
 time =  8.1803153972141445 , rate =  1502.1425707112408  MiB/s
 time =  8.0775393098592758 , rate =  1521.2553636231178  MiB/s
 time =  8.4260189160704613 , rate =  1458.3399494349346  MiB/s
 time =  14.646015548147261 , rate =  838.99951898893391  MiB/s
 time =  9.2120616254396737 , rate =  1333.903364917353  MiB/s
 time =  10.518108850345016 , rate =  1168.2708531388632  MiB/s
 time =  8.9643096844665706 , rate =  1370.7692429783799  MiB/s
 mintime =  8.0775393098592758 , maxrate =  1521.2553636231178  MiB/s
 avgtime =  9.830817870143802 , avgrate =  1288.4143641061664  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  11.527092265896499 , rate =  1066.0103794219367  MiB/s
 time =  11.184753178618848 , rate =  1098.6384593171135  MiB/s
 time =  11.415768109727651 , rate =  1076.4058871806531  MiB/s
 time =  14.099184789694846 , rate =  871.53975093519955  MiB/s
 time =  12.547904040664434 , rate =  979.28705544590127  MiB/s
 time =  11.610978766810149 , rate =  1058.308713398487  MiB/s
 time =  12.20755262626335 , rate =  1006.5899673914635  MiB/s
 time =  11.86222256347537 , rate =  1035.8935633053816  MiB/s
